Date	App Name	App Apple Identifier	Event	Page Type	Source Type	Engagement Type	Device	Platform Version	Territory	Counts	Unique Counts
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.5	US	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.6	MX	3	2
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.6	US	2	2
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.6	ZA	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.8	BR	11	2
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 14.8	ES	2	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.0	MX	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.1	BR	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.1	GB	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.1	US	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.3	DO	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.3	IN	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.3	US	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.4	BR	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.4	BR	2	2
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.5	BR	5	3
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.5	CR	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.5	ES	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.5	KW	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.5	TH	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.5	US	4	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.6	AR	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.6	BR	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.6	BR	9	6
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.6	MK	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.6	MX	4	4
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.6	SV	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.6	US	4	3
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	AR	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	BR	20	11
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	CA	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	CH	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	DE	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	DE	2	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	EC	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	ES	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	GB	4	4
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	HK	2	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	MX	4	3
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	NL	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	RU	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	TT	6	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	US	10	8
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 15.7	UZ	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.0	BR	3	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.0	BR	5	3
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.0	GH	4	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.0	IN	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.0	US	3	3
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.1	BR	2	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.1	IN	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.1	MX	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	AR	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	AU	4	3
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	BR	39	26
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	BR	6	6
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	BS	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	CA	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	CH	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	CL	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	CO	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	DE	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	EC	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	EC	3	2
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	EG	2	2
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	ES	1	1
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	ES	3	3
2026-02-16	My Expenses: Personal Finances	6502218501	Impression	No page	App Store search		Desktop	macOS 26.2	GB	3	2
